Sample	SRA_Run_Id	Name	Sample Title	Description	BioProject	BioProject Title	Source	Country	collection date	INSDC center name	BioSample	Mouse strain
F36	ERR1989802	F_T6_CR_4	Caloric restricted male mouse		PRJEB20796	Metagenomics of caloric restricted mice	Feces	Switzerland	2015-02-24	University of Geneva	SAMEA104091413	C57BL/6
F37	ERR1989803	F_T6_CR_5	Caloric restricted male mouse		PRJEB20796	Metagenomics of caloric restricted mice	Feces	Switzerland	2015-02-24	University of Geneva	SAMEA104091414	C57BL/6
F38	ERR1989804	F_T6_CR_6	Caloric restricted male mouse		PRJEB20796	Metagenomics of caloric restricted mice	Feces	Switzerland	2015-02-24	University of Geneva	SAMEA104091415	C57BL/6
F39	ERR1989805	F_T6_CR_7	Caloric restricted male mouse		PRJEB20796	Metagenomics of caloric restricted mice	Feces	Switzerland	2015-02-24	University of Geneva	SAMEA104091416	C57BL/6
F40	ERR1989806	F_T6_CR_8	Caloric restricted male mouse		PRJEB20796	Metagenomics of caloric restricted mice	Feces	Switzerland	2015-02-24	University of Geneva	SAMEA104091417	C57BL/6
FC1	SRR12506345	FC1	Cold exposed male mouse	Feces sample of Cold exposed male mouse 1	PRJNA646351	Metagenomics of cold exposed mice	Feces	Switzerland		University of Geneva	SAMN04201145	C57BL/6J
FC2	SRR12506344	FC2	Cold exposed male mouse	Feces sample of Cold exposed male mouse 2	PRJNA646351	Metagenomics of cold exposed mice	Feces	Switzerland		University of Geneva	SAMN04201146	C57BL/6J
FC3	SRR12506355	FC3	Cold exposed male mouse	Feces sample of Cold exposed male mouse 3	PRJNA646351	Metagenomics of cold exposed mice	Feces	Switzerland		University of Geneva	SAMN04201147	C57BL/6J
FC4	SRR12506352	FC4	Cold exposed male mouse	Feces sample of Cold exposed male mouse 4	PRJNA646351	Metagenomics of cold exposed mice	Feces	Switzerland		University of Geneva	SAMN04201148	C57BL/6J
FC5	SRR12506351	FC5	Cold exposed male mouse	Feces sample of Cold exposed male mouse 5	PRJNA646351	Metagenomics of cold exposed mice	Feces	Switzerland		University of Geneva	SAMN04201149 	C57BL/6J
FC6	SRR12506350	FC6	Cold exposed male mouse	Feces sample of Cold exposed male mouse 6	PRJNA646351	Metagenomics of cold exposed mice	Feces	Switzerland		University of Geneva	SAMN04201150	C57BL/6J
FC7	SRR12506349	FC7	Cold exposed male mouse	Feces sample of Cold exposed male mouse 7	PRJNA646351	Metagenomics of cold exposed mice	Feces	Switzerland		University of Geneva	SAMN04201151	C57BL/6J
FR1	SRR12506363	FR1	Male control mouse at RT and ad libitum food	Feces sample of Male control mouse at RT and ad libitum food 1	PRJNA646351	Metagenomics of cold exposed mice	Feces	Switzerland		University of Geneva	SAMN04201187 	C57BL/6J
FR2	SRR12506362	FR2	Male control mouse at RT and ad libitum food	Feces sample of Male control mouse at RT and ad libitum food 2	PRJNA646351	Metagenomics of cold exposed mice	Feces	Switzerland		University of Geneva	SAMN04201188	C57BL/6J
FR3	SRR12506361	FR3	Male control mouse at RT and ad libitum food	Feces sample of Male control mouse at RT and ad libitum food 3	PRJNA646351	Metagenomics of cold exposed mice	Feces	Switzerland		University of Geneva	SAMN04201189	C57BL/6J
FR4	SRR12506360	FR4	Male control mouse at RT and ad libitum food	Feces sample of Male control mouse at RT and ad libitum food 4	PRJNA646351	Metagenomics of cold exposed mice	Feces	Switzerland		University of Geneva	SAMN04201190	C57BL/6J
FR5	SRR12506359	FR5	Male control mouse at RT and ad libitum food	Feces sample of Male control mouse at RT and ad libitum food 5	PRJNA646351	Metagenomics of cold exposed mice	Feces	Switzerland		University of Geneva	SAMN04201191	C57BL/6J
FR6	SRR12506358	FR6	Male control mouse at RT and ad libitum food	Feces sample of Male control mouse at RT and ad libitum food 6	PRJNA646351	Metagenomics of cold exposed mice	Feces	Switzerland		University of Geneva	SAMN04201144	C57BL/6J
SRR10071552	SRR10071552				PRJNA563913	Metagenomic and Metatranscriptomic Analysis of the Impact of Diet and Antibiotic Treatment on the Murine Cecal Microbiome					SAMN12695227	C57BL/6J 
SRR10071553	SRR10071553				PRJNA563913	Metagenomic and Metatranscriptomic Analysis of the Impact of Diet and Antibiotic Treatment on the Murine Cecal Microbiome					SAMN12695229	C57BL/6J 
SRR10071554	SRR10071554				PRJNA563913	Metagenomic and Metatranscriptomic Analysis of the Impact of Diet and Antibiotic Treatment on the Murine Cecal Microbiome					SAMN12695226	C57BL/6J 
SRR10071555	SRR10071555				PRJNA563913	Metagenomic and Metatranscriptomic Analysis of the Impact of Diet and Antibiotic Treatment on the Murine Cecal Microbiome					SAMN12695225	C57BL/6J 
SRR10071557	SRR10071557				PRJNA563913	Metagenomic and Metatranscriptomic Analysis of the Impact of Diet and Antibiotic Treatment on the Murine Cecal Microbiome					SAMN12695228	C57BL/6J 
SRR10071558	SRR10071558				PRJNA563913	Metagenomic and Metatranscriptomic Analysis of the Impact of Diet and Antibiotic Treatment on the Murine Cecal Microbiome					SAMN12695219	C57BL/6J 
SRR10071559	SRR10071559				PRJNA563913	Metagenomic and Metatranscriptomic Analysis of the Impact of Diet and Antibiotic Treatment on the Murine Cecal Microbiome					SAMN12695218	C57BL/6J 
SRR10071561	SRR10071561				PRJNA563913	Metagenomic and Metatranscriptomic Analysis of the Impact of Diet and Antibiotic Treatment on the Murine Cecal Microbiome					SAMN12695222	C57BL/6J 
SRR10071564	SRR10071564				PRJNA563913	Metagenomic and Metatranscriptomic Analysis of the Impact of Diet and Antibiotic Treatment on the Murine Cecal Microbiome					SAMN12695221	C57BL/6J 
SRR10071575	SRR10071575				PRJNA563913	Metagenomic and Metatranscriptomic Analysis of the Impact of Diet and Antibiotic Treatment on the Murine Cecal Microbiome					SAMN12695220	C57BL/6J 
SRR10071580	SRR10071580				PRJNA563913	Metagenomic and Metatranscriptomic Analysis of the Impact of Diet and Antibiotic Treatment on the Murine Cecal Microbiome					SAMN12695233	C57BL/6J 
SRR10071581	SRR10071581				PRJNA563913	Metagenomic and Metatranscriptomic Analysis of the Impact of Diet and Antibiotic Treatment on the Murine Cecal Microbiome					SAMN12695232	C57BL/6J 
SRR10078202	SRR10078202				PRJNA549182	Metagenomic analysis of the impact of diet on the murine gut microbiome raw sequence reads					SAMN12692828	C57BL/6J 
SRR10078203	SRR10078203				PRJNA549182	Metagenomic analysis of the impact of diet on the murine gut microbiome raw sequence reads					SAMN12692827	C57BL/6J 
SRR10078204	SRR10078204				PRJNA549182	Metagenomic analysis of the impact of diet on the murine gut microbiome raw sequence reads					SAMN12692826	C57BL/6J 
SRR10078205	SRR10078205				PRJNA549182	Metagenomic analysis of the impact of diet on the murine gut microbiome raw sequence reads					SAMN12692825	C57BL/6J 
SRR10078206	SRR10078206				PRJNA549182	Metagenomic analysis of the impact of diet on the murine gut microbiome raw sequence reads					SAMN12692824	C57BL/6J 
SRR10078207	SRR10078207				PRJNA549182	Metagenomic analysis of the impact of diet on the murine gut microbiome raw sequence reads					SAMN12692866	C57BL/6J 
SRR10078208	SRR10078208				PRJNA549182	Metagenomic analysis of the impact of diet on the murine gut microbiome raw sequence reads					SAMN12692865	C57BL/6J 
SRR10078209	SRR10078209				PRJNA549182	Metagenomic analysis of the impact of diet on the murine gut microbiome raw sequence reads					SAMN12692864	C57BL/6J 
SRR10078210	SRR10078210				PRJNA549182	Metagenomic analysis of the impact of diet on the murine gut microbiome raw sequence reads					SAMN12692863	C57BL/6J 
SRR10078211	SRR10078211				PRJNA549182	Metagenomic analysis of the impact of diet on the murine gut microbiome raw sequence reads					SAMN12692862	C57BL/6J 
SRR10078212	SRR10078212				PRJNA549182	Metagenomic analysis of the impact of diet on the murine gut microbiome raw sequence reads					SAMN12692861	C57BL/6J 
SRR10078213	SRR10078213				PRJNA549182	Metagenomic analysis of the impact of diet on the murine gut microbiome raw sequence reads					SAMN12692860	C57BL/6J 
SRR10078214	SRR10078214				PRJNA549182	Metagenomic analysis of the impact of diet on the murine gut microbiome raw sequence reads					SAMN12692859	C57BL/6J 
SRR10078215	SRR10078215				PRJNA549182	Metagenomic analysis of the impact of diet on the murine gut microbiome raw sequence reads					SAMN12692823	C57BL/6J 
SRR10078216	SRR10078216				PRJNA549182	Metagenomic analysis of the impact of diet on the murine gut microbiome raw sequence reads					SAMN12692858	C57BL/6J 
SRR10078217	SRR10078217				PRJNA549182	Metagenomic analysis of the impact of diet on the murine gut microbiome raw sequence reads					SAMN12692857	C57BL/6J 
SRR10078218	SRR10078218				PRJNA549182	Metagenomic analysis of the impact of diet on the murine gut microbiome raw sequence reads					SAMN12692856	C57BL/6J 
SRR10078219	SRR10078219				PRJNA549182	Metagenomic analysis of the impact of diet on the murine gut microbiome raw sequence reads					SAMN12692855	C57BL/6J 
SRR10078220	SRR10078220				PRJNA549182	Metagenomic analysis of the impact of diet on the murine gut microbiome raw sequence reads					SAMN12692854	C57BL/6J 
SRR10078221	SRR10078221				PRJNA549182	Metagenomic analysis of the impact of diet on the murine gut microbiome raw sequence reads					SAMN12692853	C57BL/6J 
SRR10078222	SRR10078222				PRJNA549182	Metagenomic analysis of the impact of diet on the murine gut microbiome raw sequence reads					SAMN12692852	C57BL/6J 
SRR10078223	SRR10078223				PRJNA549182	Metagenomic analysis of the impact of diet on the murine gut microbiome raw sequence reads					SAMN12692851	C57BL/6J 
SRR10078224	SRR10078224				PRJNA549182	Metagenomic analysis of the impact of diet on the murine gut microbiome raw sequence reads					SAMN12692850	C57BL/6J 
SRR10078225	SRR10078225				PRJNA549182	Metagenomic analysis of the impact of diet on the murine gut microbiome raw sequence reads					SAMN12692849	C57BL/6J 
SRR10078226	SRR10078226				PRJNA549182	Metagenomic analysis of the impact of diet on the murine gut microbiome raw sequence reads					SAMN12692822	C57BL/6J 
SRR10078227	SRR10078227				PRJNA549182	Metagenomic analysis of the impact of diet on the murine gut microbiome raw sequence reads					SAMN12692848	C57BL/6J 
SRR10078228	SRR10078228				PRJNA549182	Metagenomic analysis of the impact of diet on the murine gut microbiome raw sequence reads					SAMN12692847	C57BL/6J 
SRR10078229	SRR10078229				PRJNA549182	Metagenomic analysis of the impact of diet on the murine gut microbiome raw sequence reads					SAMN12692846	C57BL/6J 
SRR10078230	SRR10078230				PRJNA549182	Metagenomic analysis of the impact of diet on the murine gut microbiome raw sequence reads					SAMN12692845	C57BL/6J 
SRR10078231	SRR10078231				PRJNA549182	Metagenomic analysis of the impact of diet on the murine gut microbiome raw sequence reads					SAMN12692844	C57BL/6J 
SRR10078232	SRR10078232				PRJNA549182	Metagenomic analysis of the impact of diet on the murine gut microbiome raw sequence reads					SAMN12692843	C57BL/6J 
SRR10078233	SRR10078233				PRJNA549182	Metagenomic analysis of the impact of diet on the murine gut microbiome raw sequence reads					SAMN12692842	C57BL/6J 
SRR10078234	SRR10078234				PRJNA549182	Metagenomic analysis of the impact of diet on the murine gut microbiome raw sequence reads					SAMN12692841	C57BL/6J 
SRR10078235	SRR10078235				PRJNA549182	Metagenomic analysis of the impact of diet on the murine gut microbiome raw sequence reads					SAMN12692840	C57BL/6J 
SRR10078236	SRR10078236				PRJNA549182	Metagenomic analysis of the impact of diet on the murine gut microbiome raw sequence reads					SAMN12692839	C57BL/6J 
SRR10078237	SRR10078237				PRJNA549182	Metagenomic analysis of the impact of diet on the murine gut microbiome raw sequence reads					SAMN12692821	C57BL/6J 
SRR10078238	SRR10078238				PRJNA549182	Metagenomic analysis of the impact of diet on the murine gut microbiome raw sequence reads					SAMN12692838	C57BL/6J 
SRR10078239	SRR10078239				PRJNA549182	Metagenomic analysis of the impact of diet on the murine gut microbiome raw sequence reads					SAMN12692837	C57BL/6J 
SRR10078240	SRR10078240				PRJNA549182	Metagenomic analysis of the impact of diet on the murine gut microbiome raw sequence reads					SAMN12692836	C57BL/6J 
SRR10078241	SRR10078241				PRJNA549182	Metagenomic analysis of the impact of diet on the murine gut microbiome raw sequence reads					SAMN12692835	C57BL/6J 
SRR10078242	SRR10078242				PRJNA549182	Metagenomic analysis of the impact of diet on the murine gut microbiome raw sequence reads					SAMN12692834	C57BL/6J 
SRR10078243	SRR10078243				PRJNA549182	Metagenomic analysis of the impact of diet on the murine gut microbiome raw sequence reads					SAMN12692833	C57BL/6J 
SRR10078244	SRR10078244				PRJNA549182	Metagenomic analysis of the impact of diet on the murine gut microbiome raw sequence reads					SAMN12692832	C57BL/6J 
SRR10078245	SRR10078245				PRJNA549182	Metagenomic analysis of the impact of diet on the murine gut microbiome raw sequence reads					SAMN12692831	C57BL/6J 
SRR10078246	SRR10078246				PRJNA549182	Metagenomic analysis of the impact of diet on the murine gut microbiome raw sequence reads					SAMN12692830	C57BL/6J 
SRR10078247	SRR10078247				PRJNA549182	Metagenomic analysis of the impact of diet on the murine gut microbiome raw sequence reads					SAMN12692829	C57BL/6J 
SRR10078248	SRR10078248				PRJNA549182	Metagenomic analysis of the impact of diet on the murine gut microbiome raw sequence reads					SAMN12692820	C57BL/6J 
SRR10078249	SRR10078249				PRJNA549182	Metagenomic analysis of the impact of diet on the murine gut microbiome raw sequence reads					SAMN12692819	C57BL/6J 
SRR10103340	SRR10103340				PRJNA565171	gut metagenome					SAMN12736295	
SRR10103341	SRR10103341				PRJNA565171	gut metagenome					SAMN12736294	
SRR10103342	SRR10103342				PRJNA565171	gut metagenome					SAMN12736293	
SRR10103343	SRR10103343				PRJNA565171	gut metagenome					SAMN12736292	
SRR10120756	SRR10120756				PRJNA565559	High fat diet induced gut microbiota					SAMN12751701	C57BL/6J 
SRR10120757	SRR10120757				PRJNA565559	High fat diet induced gut microbiota					SAMN12751700	C57BL/6J 
SRR10120758	SRR10120758				PRJNA565559	High fat diet induced gut microbiota					SAMN12751699	C57BL/6J 
SRR10120760	SRR10120760				PRJNA565559	High fat diet induced gut microbiota					SAMN12751698	C57BL/6J 
SRR10120761	SRR10120761				PRJNA565559	High fat diet induced gut microbiota					SAMN12751697	C57BL/6J 
SRR10120762	SRR10120762				PRJNA565559	High fat diet induced gut microbiota					SAMN12751696	C57BL/6J 
SRR10120763	SRR10120763				PRJNA565559	High fat diet induced gut microbiota					SAMN12751695	C57BL/6J 
SRR10120764	SRR10120764				PRJNA565559	High fat diet induced gut microbiota					SAMN12751694	C57BL/6J 
SRR10120765	SRR10120765				PRJNA565559	High fat diet induced gut microbiota					SAMN12751693	C57BL/6J 
SRR10127613	SRR10127613				PRJNA565842	gut metagenome					SAMN12770069	
SRR10127617	SRR10127617				PRJNA565842	gut metagenome					SAMN12770067	
SRR10593849	SRR10593849		(Cohort1)TC_mice_tryptophan_deficient_2		PRJNA593830	Microbiota-associated tryptophan catabolism induces autoimmune activation in a lupus murine model	Feces				SAMN13492337	C57BL/6
SRR10593850	SRR10593850		(Cohort1)TC_mice_tryptophan_deficient_1		PRJNA593830	Microbiota-associated tryptophan catabolism induces autoimmune activation in a lupus murine model	Feces				SAMN13492336	C57BL/6
SRR10593851	SRR10593851		(Cohort5)B6_mice_tryptophan_control_4		PRJNA593830	Microbiota-associated tryptophan catabolism induces autoimmune activation in a lupus murine model	Feces				SAMN13492335	C57BL/6
SRR10593852	SRR10593852		(Cohort5)B6_mice_tryptophan_control_3		PRJNA593830	Microbiota-associated tryptophan catabolism induces autoimmune activation in a lupus murine model	Feces				SAMN13492334	C57BL/6
SRR10593853	SRR10593853		(Cohort1)B6_mice_tryptophan_control_2		PRJNA593830	Microbiota-associated tryptophan catabolism induces autoimmune activation in a lupus murine model	Feces				SAMN13492333	C57BL/6
SRR10593854	SRR10593854		(Cohort1)B6_mice_tryptophan_control_1		PRJNA593830	Microbiota-associated tryptophan catabolism induces autoimmune activation in a lupus murine model	Feces				SAMN13492332	C57BL/6
SRR10593855	SRR10593855		(Cohort2)TC_mice_tryptophan_control_4		PRJNA593830	Microbiota-associated tryptophan catabolism induces autoimmune activation in a lupus murine model	Feces				SAMN13492331	C57BL/6
SRR10593856	SRR10593856		(Cohort2)TC_mice_tryptophan_control_3		PRJNA593830	Microbiota-associated tryptophan catabolism induces autoimmune activation in a lupus murine model	Feces				SAMN13492330	C57BL/6
